seed,Pdist
sd14_10x3a12.png,4.724992651
sd14_10x3a14.png,5.213763836
sd14_10x3a15.png,9.692895451
sd14_10x3a17.png,8.257521824
sd14_10x3a18.png,11.64402565
sd14_10x3a2.png,10.1189591
sd14_10x3a3.png,7.97760755
sd14_10x3a4.png,7.43138988
sd14_10x3a5.png,11.38839565
sd14_10x3a6.png,11.85387888
sd14_10x3a7.png,9.224303647
sd14_10x3a8.png,6.79419687
sd14_10x4a1.png,5.751328349
sd14_10x4a2.png,5.236835346
sd14_10x4a3.png,6.206090199
sd14_10x4a4.png,6.037199498
sd14_10x4a5.png,4.145546472
sd14_10x4a7.png,4.63740828
sd14_10x5a1.png,3.743735508
sd14_10x5a5.png,12.45235364
sd14_10x5a6.png,5.202563471
sd14_10x5a7.png,8.214418218
sd14_10x610.png,10.51443452
sd14_10x611.png,4.398105653
sd14_10x62.png,10.90489187
sd14_10x63.png,5.467682832
sd14_10x64.png,8.568676807
sd14_10x65.png,7.113289597
sd14_10x66.png,10.70041536
sd14_10x67.png,3.93432191
sd14_10x68.png,3.991101213
sd14_10x69.png,5.008548248
sd14_10x81.png,11.56911598
sd14_10x82.png,4.79165942
sd14_10x86.png,7.887120303
sd14_10x91.png,7.907169742
sd14_10x92.png,10.03720855
sd14_10x93.png,5.795592195
sd14_10x94.png,8.739565207
sd14_10x95.png,12.01022712
sd14_10x96.png,8.738929505
sd14_10x97.png,6.755327116
sd15_10x11.png,5.495553758
sd15_10x12.png,6.977981243
sd15_10x13.png,5.303562744
sd15_10x2a1.png,3.549960876
sd15_10x2a2.png,11.91138578
sd15_10x2a3.png,6.526612189
sd15_10x2a4.png,4.526833576
sd15_10x2a5.png,5.596824496
sd15_10x3a1.png,6.264095217
sd15_10x3a2.png,3.940530139
sd15_10x3a3.png,5.619114205
sd15_10x3a6.png,3.340492312
sd15_10x3a7.png,7.785956018
sd15_10x4a1.png,8.300334665
sd15_10x4a2.png,12.05054171
sd15_10x4a3.png,3.691732505
sd15_10x4a4.png,2.857349199
sd15_10x4a5.png,6.786424357
sd15_10x5a1.png,4.870774522
sd15_10x5a2.png,4.949298491
sd15_10x5a3.png,5.238850595
sd15_10x5a4.png,7.524478572
sd15_10x5a5.png,5.922930956
sd15_10x5a6.png,4.699290727
sd15_10x5a7.png,5.0834153
sd15_10x6a1.png,6.215303693
sd15_10x6a2.png,3.801753981
sd15_10x6a3.png,4.01234207
sd15_10x6a4.png,3.681032464
sd15_10x6a5.png,4.580271705
sd15_10x71.png,4.333974312
sd15_10xs11.png,4.320493799
sd15_10xs22.png,3.492690781
sd15_10xs3a1.png,6.398263653
sd15_10xs3a2.png,6.124087234
sd15_10xs42.png,10.33817091
sd15_10xs43.png,5.003665323
sd15_10xs44.png,7.206864012
sd15_10xs45.png,6.294971538
sd15_10xs46.png,6.225663731
sd15_10xs47.png,8.521476137
sd15_10xs48.png,6.85816626
sd15_10xs49.png,4.116093077
sd15_10xs51.png,4.428192508
sd15_10xs52.png,5.222813205
sd15_10xs53.png,5.711878461
sd15_10xs54.png,10.01410117
sd15_10xs55.png,4.776097896
sd15_10xs56.png,5.535742447
sd16_10x1a1.png,7.779888602
sd16_10x1a2.png,5.782252541
sd16_10x1a3.png,3.848520639
sd16_10x1a4.png,4.016078795
sd16_10x1a5.png,5.544967689
sd16_10x1a6.png,3.285659075
sd16_10x1a7.png,4.641958399
sd16_10x1a8.png,8.229756308
sd16_10x1a9.png,9.879214994
sd16_10x2a1.png,6.283311229
sd16_10x2a10.png,7.696391651
sd16_10x2a11.png,7.287965727
sd16_10x2a12.png,8.344925271
sd16_10x2a13.png,9.972406374
sd16_10x2a15.png,5.638951833
sd16_10x2a16.png,11.96160524
sd16_10x2a2.png,3.685708133
sd16_10x2a4.png,5.418896977
sd16_10x2a5.png,6.993330156
sd16_10x2a6.png,4.712748667
sd16_10x2a7.png,6.100455356
sd16_10x2a8.png,5.28519946
sd16_10x2a9.png,9.737556162
sd16_10x3a1.png,8.40350456
sd16_10x3a10.png,3.581898938
sd16_10x3a11.png,4.388621651
sd16_10x3a12.png,4.238579427
sd16_10x3a13.png,6.273400637
sd16_10x3a14.png,5.292447449
sd16_10x3a15.png,7.336741632
sd16_10x3a3.png,7.297412022
sd16_10x3a4.png,11.73948702
sd16_10x3a5.png,6.472591787
sd16_10x3a6.png,7.437517507
sd16_10x3a7.png,7.901546965
sd16_10x3a8.png,9.674364751
sd16_10x3a9.png,5.986094999
sd16_10x4a1.png,7.61905506
sd16_10x4a2.png,8.430631978
sd16_10x4a3.png,3.281598526
sd16_10x4a4.png,8.644201653
sd16_10x4a5.png,13.14394664
sd16_10xs1a1.png,12.09779594
sd16_10xs1a2.png,4.070899437
sd16_10xs1a3.png,5.910912695
sd16_10xs2a2.png,8.039900497
sd16_10xs2a3.png,7.521967828
sd16_10xs2a4.png,3.008506459
sd16_10xs2a5.png,5.167956828
sd16_10xs2a6.png,3.552776692
sd16_10xs2a7.png,4.370481794
sd17_10x2a1.png,6.64872586
sd17_10x2a2.png,7.194751173
sd17_10x2a3.png,3.664544841
sd17_10x3a1.png,6.386530966
sd17_10x3a2.png,2.980119312
sd17_10x4a1.png,6.374602384
sd17_10x5a1.png,5.808901216
sd18_10x1a1.png,4.974490482
sd18_10x1a2.png,3.991797145
sd18_10x1a3.png,4.53431362
sd18_10x1a4.png,4.648894731
sd18_10x2a1.png,3.812989495
sd18_10x2a2.png,6.315237305
sd18_10x3a1.png,9.472592042
sd18_10x3a2.png,7.123279519
sd18_10x3a3.png,6.408501298
sd18_10x3a4.png,4.898979486
sd18_10xs1a1.png,6.570219005
sd18_10xs1a2.png,12.08879187
sd18_10xs1a3.png,3.775064385
sd18_10xs2a1.png,8.500914983
sd18_10xs2a2.png,5.928930951
sd18_10xs2a3.png,5.158165048
sd18_10xs3a1.png,3.3623735
sd18_10xs3a2.png,9.241332275
sd19_10x1a1.png,9.134671435
sd19_10x1a2.png,11.08367167
sd19_10x1a3.png,5.347273449
sd19_10x1a4.png,4.38849506
sd19_10x1a5.png,4.321522366
sd19_10x1a6.png,5.173114257
sd19_10x1a7.png,4.451841067
sd19_10x1a8.png,5.266033717
sd19_10x2a1.png,13.07151271
sd19_10x2a2.png,6.205642594
sd19_10x2a3.png,4.660472079
