seed,Pdist
sd15_10x4a1.png,5.394235606
sd15_10x5a1.png,3.334166563
sd15_10x5a2.png,5.248385995
sd15_10x5a3.png,3.838402445
sd15_10x6a1.png,3.920884254
sd15_10x6a2.png,5.38423625
sd15_10x6a3.png,5.120112846
sd15_10x6a4.png,5.330624312
sd15_10x6a5.png,2.853263239
sd15_10x7a10.png,6.835121717
sd15_10x7a2.png,7.306694039
sd15_10x7a3.png,6.237966193
sd15_10x7a4.png,4.517742799
sd15_10x7a5.png,6.165225057
sd15_10x7a7.png,6.402430094
sd15_10x7a8.png,3.357578493
sd15_10x7a9.png,4.611338682
sd15_10x82.png,8.99598676
sd15_10x83.png,6.846166811
sd15_10x84.png,5.643580424
sd15_10x85.png,6.547094351
sd15_10x86.png,6.730775092
sd15_10x87.png,4.159059723
sd15_10x88.png,9.401536517
sd15_10x89.png,7.967852074
sd15_10x91.png,7.115319935
sd15_10x92.png,7.365233646
sd15_10x93.png,3.094439457
sd15_10x94.png,6.713833149
sd15_10x95.png,4.90294696
sd15_10x96.png,6.178187436
sd15_10xs11.png,5.341660166
sd15_10xs12.png,5.114901976
sd15_10xs13.png,6.482540654
sd16_10x1a1.png,4.528183349
sd16_10x1a2.png,4.339866869
sd16_10x1a3.png,6.750308635
sd16_10x1a4.png,7.798575368
sd16_10x1a5.png,3.334999584
sd16_10x1a6.png,3.077697552
sd16_10x21.png,6.860838951
sd16_10x22.png,6.294883284
sd16_10x23.png,3.991101213
sd16_10x24.png,6.044189129
sd16_10x3a1.png,5.060083442
sd16_10x3a2.png,8.209479615
sd16_10x3a3.png,3.905693849
sd16_10x3a4.png,5.004886501
sd16_10x3a5.png,7.85592487
sd16_10x3a6.png,5.971413382
sd16_10x4a1.png,4.967002226
sd16_10x4a2.png,6.412661087
sd16_10x4a3.png,5.236410985
sd16_10x4a4.png,6.511613557
sd16_10x4a5.png,3.664393235
sd16_10x4a6.png,7.81934922
sd16_10x5a1.png,4.95490778
sd16_10x5a2.png,7.385571519
sd16_10x5a3.png,2.702468008
sd16_10xs1a1.png,4.007770231
sd16_10xs1a2.png,6.05071162
sd16_10xs1a3.png,3.704351795
sd16_10xs1a4.png,7.532005783
sd16_10xs2a1.png,6.802613877
sd16_10xs2a2.png,5.514123281
sd16_10xs2a3.png,5.108924653
sd16_10xs2a4.png,5.783021125
sd16_10xs2a5.png,4.932770238
sd17_10x1a1.png,5.60525547
sd17_10x1a2.png,4.973150131
sd17_10x1a3.png,7.016884399
sd17_10x1a4.png,5.58231334
