seed,length_mu
sd17_10x1a2_roothairs.csv,132.827713
sd17_10x1a3_roothairs.csv,201.4754378
sd17_10x2a1_roothairs.csv,136.1719605
sd17_10x2a2_roothairs.csv,160.1711121
sd17_10x2a3_roothairs.csv,124.8847383
sd17_10x3a1_roothairs.csv,163.06598
sd17_10x3a2_roothairs.csv,153.6165161
sd17_10x3a3_roothairs.csv,189.0199127
sd17_10x3a4_roothairs.csv,153.4495544
sd17_10x4a1_roothairs.csv,114.989713
sd17_10x4a2_roothairs.csv,154.8127223
sd17_10x4a3_roothairs.csv,139.0541098
sd17_10x5a1_roothairs.csv,131.8093796
sd17_10x5a2_roothairs.csv,161.1686272
sd17_10x5a3_roothairs.csv,110.8046144
sd17_10x5a4_roothairs.csv,146.1567272
sd17_10x5a5_roothairs.csv,113.2219086
sd17_10x61_roothairs.csv,102.461293
sd17_10x62_roothairs.csv,112.8112488
sd17_10x63_roothairs.csv,162.6653138
sd17_10x64_roothairs.csv,142.2171097
sd18_10x1a1_roothairs.csv,132.1624832
sd18_10x1a2_roothairs.csv,203.9133301
sd18_10x1a3_roothairs.csv,161.4591049
sd18_10x1a4_roothairs.csv,208.1473083
sd18_10x1a5_roothairs.csv,173.7241349
sd18_10x1a6_roothairs.csv,223.1691461
sd18_10x1a7_roothairs.csv,152.7262726
sd18_10x1a8_roothairs.csv,180.9128667
sd18_10x2a1_roothairs.csv,189.3148804
sd18_10x2a2_roothairs.csv,202.7033598
sd18_10x2a3_roothairs.csv,193.0836034
sd18_10x2a4_roothairs.csv,206.6924484
sd18_10x3a1_roothairs.csv,96.53759392
sd18_10x3a2_roothairs.csv,193.4837765
sd18_10x3a3_roothairs.csv,188.0892944
sd18_10x4a1_roothairs.csv,174.3341474
sd18_10x4a2_roothairs.csv,200.3905945
sd18_10x4a3_roothairs.csv,191.5748206
sd18_10x4a4_roothairs.csv,203.2487671
sd18_10x5a1_roothairs.csv,168.3790741
sd18_10x5a2_roothairs.csv,153.9750046
sd18_10x5a3_roothairs.csv,176.000603
sd18_10xs1a1_roothairs.csv,270.6105406
sd18_10xs1a2_roothairs.csv,238.0791317
sd18_10xs1a3_roothairs.csv,262.9226585
sd18_10xs1a4_roothairs.csv,197.6237732
sd18_10xs1a5_roothairs.csv,118.3217835
sd18_10xs1a6_roothairs.csv,121.3944694
sd18_10xs2a1_roothairs.csv,191.8379471
sd18_10xs2a2_roothairs.csv,224.1423755
sd18_10xs2a3_roothairs.csv,249.0012634
sd18_10xs2a4_roothairs.csv,143.2341721
sd18_10xs2a5_roothairs.csv,159.6473206
sd18_10xs2a6_roothairs.csv,208.7409657
sd18_10xs2a7_roothairs.csv,193.4658997
sd18_10xs3a1_roothairs.csv,112.7642751
sd18_10xs3a2_roothairs.csv,219.3751778
sd18_10xs3a3_roothairs.csv,250.2135709
sd18_10xs3a4_roothairs.csv,228.8372955
sd18_10xs4a1_roothairs.csv,164.1231689
sd18_10xs4a2_roothairs.csv,205.1992884
sd18_10xs4a3_roothairs.csv,216.8636789
sd18_10xs4a4_roothairs.csv,209.1081026
sd18_10xs4a5_roothairs.csv,233.2076021
sd18_10xs4a6_roothairs.csv,146.874115
sd18_10xs4a7_roothairs.csv,181.3820348
sd19_10x31_roothairs.csv,215.4364934
sd19_10x5a1_roothairs.csv,237.809047
sd19_10x5a2_roothairs.csv,157.47892
sd19_10xs2a1_roothairs.csv,139.2309046
sd19_10xs2a2_roothairs.csv,124.6829978
sd19_10xs2a3_roothairs.csv,163.7821762
sd19_10xs2a4_roothairs.csv,128.174469
sd19_10xs31_roothairs.csv,138.0920563
sd19_10xs32_roothairs.csv,137.4375458
sd19_10xs33_roothairs.csv,126.2913361
sd1_10x1a1_roothairs.csv,184.7373067
sd1_10x1a2_roothairs.csv,187.2542547
sd1_10x1a3_roothairs.csv,168.8891826
sd1_10x1a4_roothairs.csv,153.7831037
sd1_10x3a1_roothairs.csv,151.5931306
sd1_10x3a2_roothairs.csv,165.028656
sd1_10x3a3_roothairs.csv,177.3487091
sd1_10x41_roothairs.csv,139.401947
sd1_10x42_roothairs.csv,122.7268143
sd1_10x43_roothairs.csv,167.5355933
sd1_10x44_roothairs.csv,202.8338685
sd1_10x45_roothairs.csv,164.1094786
sd1_10x46_roothairs.csv,230.5473877
sd1_10x47_roothairs.csv,174.7912706
sd1_10xs1a1_roothairs.csv,272.8347879
sd1_10xs1a2_roothairs.csv,254.1560869
sd1_10xs1a3_roothairs.csv,332.9660263
sd1_10xs1a4_roothairs.csv,327.9887085
sd1_10xs1a5_roothairs.csv,203.6632011
